Condigo da Loja;Função DRE;Resultado DRE
05300049;Resultado Financeiro;381,48
05300049;Provisão/Perda;-588,01
05300049;PPR;-164,98
05300049;IR/CSLL;0,00
05300054;Receitas;14373,51
05300054;Impostos;-1019,63
05300054;Custo;-6411,86
05300054;Despesa;-1060,39
05300054;Resultado Financeiro;418,84
05300054;Provisão/Perda;-666,52
05300054;PPR;-177,07
05300054;IR/CSLL;-1513,48
05300055;Receitas;11716,03
05300055;Impostos;-831,11
05300055;Custo;-7414,98
05300055;Despesa;-529,41
05300055;Resultado Financeiro;209,07
05300055;Provisão/Perda;-381,03
05300055;PPR;-113,10
05300055;IR/CSLL;-736,50
05300057;Receitas;5279,59
05300057;Impostos;-374,52
05300057;Custo;-3789,19
05300057;Despesa;-1010,60
05300057;Resultado Financeiro;399,07
05300057;Provisão/Perda;-636,43
05300057;PPR;-177,12
05300057;IR/CSLL;0,00
05300058;Receitas;9714,17
05300058;Impostos;-689,10
05300058;Custo;-5436,61
05300058;Despesa;-1010,30
05300058;Resultado Financeiro;399,02
05300058;Provisão/Perda;-636,37
05300058;PPR;-169,23
05300058;IR/CSLL;-602,29
05300059;Receitas;6933,68
05300059;Impostos;-491,86
05300059;Custo;-4270,18
05300059;Despesa;-1131,22
05300059;Resultado Financeiro;446,79
05300059;Provisão/Perda;-709,03
05300059;PPR;-188,28
05300059;IR/CSLL;-163,61
05300060;Receitas;5401,48
05300060;Impostos;-383,17
05300060;Custo;-2643,12
05300060;Despesa;-1131,13
05300060;Resultado Financeiro;446,79
05300060;Provisão/Perda;-742,69
05300060;PPR;-182,70
05300060;IR/CSLL;-212,30
05300061;Receitas;6980,93
05300061;Impostos;-495,21
05300061;Custo;-3578,35
05300061;Despesa;-1016,68
05300061;Resultado Financeiro;401,54
05300061;Provisão/Perda;-640,20
05300061;PPR;-167,80
05300061;IR/CSLL;-411,65
05300062;Receitas;4614,32
05300062;Impostos;-327,33
05300062;Custo;-2519,78
05300062;Despesa;-1013,45
05300062;Resultado Financeiro;400,30
05300062;Provisão/Perda;-638,31
05300062;PPR;-165,01
05300062;IR/CSLL;-97,28
05300063;Receitas;5911,39
05300063;Impostos;-419,34
05300063;Custo;-2462,56
05300063;Despesa;-1141,42
05300063;Resultado Financeiro;450,85
05300063;Provisão/Perda;-748,88
05300063;PPR;-184,82
05300063;IR/CSLL;-389,74
05300064;Receitas;6862,13
05300064;Impostos;-486,79
05300064;Custo;-4507,81
05300064;Despesa;-609,28
05300064;Resultado Financeiro;240,62
05300064;Provisão/Perda;-429,03
05300064;PPR;-110,95
05300064;IR/CSLL;-265,95
05300066;Receitas;12104,40
05300066;Impostos;-858,66
05300066;Custo;-7959,66
05300066;Despesa;-560,02
05300066;Resultado Financeiro;221,09
05300066;Provisão/Perda;-399,31
05300066;PPR;-125,32
05300066;IR/CSLL;-671,89
05300068;Receitas;7356,64
05300068;Impostos;-521,87
05300068;Custo;-6723,59
05300068;Despesa;-502,78
05300068;Resultado Financeiro;198,52
05300068;Provisão/Perda;-364,97
05300068;PPR;-97,31
05300068;IR/CSLL;0,00
05300069;Receitas;8827,51
05300069;Impostos;-626,21
05300069;Custo;-4695,27
05300069;Despesa;-558,76
05300069;Resultado Financeiro;220,70
05300069;Provisão/Perda;-398,72
05300069;PPR;-105,76
05300069;IR/CSLL;-738,73
05300070;Receitas;7524,11
05300070;Impostos;-533,75
05300070;Custo;-2827,03
05300070;Despesa;-536,03
05300070;Resultado Financeiro;211,73
05300070;Provisão/Perda;-385,06
05300070;PPR;-97,54
05300070;IR/CSLL;-930,91
05300071;Receitas;8027,42
05300071;Impostos;-569,45
05300071;Custo;-4497,83
05300071;Despesa;-563,13
05300071;Resultado Financeiro;222,43
05300071;Provisão/Perda;-401,35
05300071;PPR;-106,58
05300071;IR/CSLL;-585,63
05300072;Receitas;8325,16
05300072;Impostos;-590,57
05300072;Custo;-3695,54
05300072;Despesa;-550,84
05300072;Resultado Financeiro;217,58
05300072;Provisão/Perda;-393,96
05300072;PPR;-101,71
05300072;IR/CSLL;-890,33
05300074;Receitas;8199,75
05300074;Impostos;-581,67
05300074;Custo;-3798,98
05300074;Despesa;-546,46
05300074;Resultado Financeiro;215,81
05300074;Provisão/Perda;-391,28
05300074;PPR;-103,78
05300074;IR/CSLL;-830,22
05300075;Receitas;7434,84
05300075;Impostos;-527,41
05300075;Custo;-4850,40
05300075;Despesa;-544,69
05300075;Resultado Financeiro;215,15
05300075;Provisão/Perda;-390,27
05300075;PPR;-99,40
05300075;IR/CSLL;-343,31
05300076;Receitas;8126,92
05300076;Impostos;-576,51
05300076;Custo;-5604,43
05300076;Despesa;-548,83
05300076;Resultado Financeiro;216,78
05300076;Provisão/Perda;-392,75
05300076;PPR;-101,88
05300076;IR/CSLL;-310,44
05300077;Receitas;5669,86
05300077;Impostos;-402,21
05300077;Custo;-1945,00
05300077;Despesa;-529,50
05300077;Resultado Financeiro;209,11
05300077;Provisão/Perda;-381,08
05300077;PPR;-96,47
05300077;IR/CSLL;-700,23
05300078;Receitas;13180,22
05300078;Impostos;-934,98
05300078;Custo;-7544,86
05300078;Despesa;-502,60
05300078;Resultado Financeiro;198,52
05300078;Provisão/Perda;-364,97
05300078;PPR;-113,49
05300078;IR/CSLL;-1086,62
05300079;Receitas;7352,73
05300079;Impostos;-521,59
05300079;Custo;-6888,37
05300079;Despesa;-597,20
05300079;Resultado Financeiro;235,89
05300079;Provisão/Perda;-421,82
05300079;PPR;-110,52
05300079;IR/CSLL;0,00
05300080;Receitas;8864,61
05300080;Impostos;-628,84
05300080;Custo;-2728,87
05300080;Despesa;-529,54
05300080;Resultado Financeiro;209,16
05300080;Provisão/Perda;-381,16
05300080;PPR;-93,22
05300080;IR/CSLL;-1306,92
05300081;Receitas;7356,64
05300081;Impostos;-521,87
05300081;Custo;-6946,54
05300081;Despesa;-566,33
05300081;Resultado Financeiro;223,69
05300081;Provisão/Perda;-403,27
05300081;PPR;-108,07
05300081;IR/CSLL;0,00
05300082;Receitas;5623,11
05300082;Impostos;-398,89
05300082;Custo;-1918,80
05300082;Despesa;-527,41
05300082;Resultado Financeiro;208,28
05300082;Provisão/Perda;-379,82
05300082;PPR;-95,65
05300082;IR/CSLL;-696,38
05300083;Receitas;7286,32
05300083;Impostos;-516,88
05300083;Custo;-2934,62
05300083;Despesa;-540,37
05300083;Resultado Financeiro;213,44
05300083;Provisão/Perda;-387,67
05300083;PPR;-97,25
05300083;IR/CSLL;-838,43
05300085;Receitas;5988,83
05300085;Impostos;-424,84
05300085;Custo;-3017,40
05300085;Despesa;-820,99
05300085;Resultado Financeiro;324,28
05300085;Provisão/Perda;-500,98
05300085;PPR;-135,32
05300085;IR/CSLL;-392,06
05300087;Receitas;5374,76
05300087;Impostos;-381,28
05300087;Custo;-1903,79
05300087;Despesa;-539,41
05300087;Resultado Financeiro;212,99
05300087;Provisão/Perda;-386,98
05300087;PPR;-100,81
05300087;IR/CSLL;-631,11
05300088;Receitas;8544,64
05300088;Impostos;-606,14
05300088;Custo;-2892,29
05300088;Despesa;-831,56
05300088;Resultado Financeiro;328,46
05300088;Provisão/Perda;-507,33
05300088;PPR;-136,51
05300088;IR/CSLL;-1081,47
05300091;Receitas;6012,17
05300091;Impostos;-426,49
05300091;Custo;-2651,06
05300091;Despesa;-596,19
05300091;Resultado Financeiro;235,42
05300091;Provisão/Perda;-421,11
05300091;PPR;-109,82
05300091;IR/CSLL;-566,61
05300092;Receitas;10769,09
05300092;Impostos;-763,94
05300092;Custo;-5481,57
05300092;Despesa;-481,69
05300092;Resultado Financeiro;190,23
05300092;Provisão/Perda;-352,35
05300092;PPR;-97,28
05300092;IR/CSLL;-1049,08
05300093;Receitas;-8464,58
05300093;Custo;-2922,73
05300093;Despesa;-710,25
05300093;Resultado Financeiro;280,51
05300093;Provisão/Perda;-456,05
05300093;PPR;-115,42
05300093;IR/CSLL;0,00
05300094;Receitas;5230,61
05300094;Impostos;-371,05
05300094;Custo;-3485,09
05300094;Despesa;-573,56
05300094;Resultado Financeiro;226,55
05300094;Provisão/Perda;-352,29
05300094;PPR;-99,01
05300094;IR/CSLL;-159,80
05300097;Receitas;7297,00
05300097;Impostos;-517,63
05300097;Custo;-2851,25
05300097;Despesa;-532,96
05300097;Resultado Financeiro;210,51
05300097;Provisão/Perda;-383,22
05300097;PPR;-96,07
05300097;IR/CSLL;-867,11
05300098;Receitas;4417,32
05300098;Impostos;-313,36
05300098;Custo;-1968,65
05300098;Despesa;-506,71
05300098;Resultado Financeiro;200,11
05300098;Provisão/Perda;-367,38
05300098;PPR;-90,06
05300098;IR/CSLL;-380,32
05300099;Receitas;8150,09
05300099;Impostos;-578,15
05300099;Custo;-3478,15
05300099;Despesa;-532,96
05300099;Resultado Financeiro;210,51
05300099;Provisão/Perda;-383,22
05300099;PPR;-98,38
05300099;IR/CSLL;-912,42
05300100;Receitas;3137,65
05300100;Impostos;-222,58
05300100;Custo;-1261,64
05300100;Despesa;-523,08
05300100;Resultado Financeiro;206,57
05300100;Provisão/Perda;-377,22
05300100;PPR;-93,15
05300100;IR/CSLL;-240,34
05300102;Receitas;6260,79
05300102;Impostos;-444,13
05300102;Custo;-4240,75
05300102;Despesa;-595,50
05300102;Resultado Financeiro;235,11
05300102;Provisão/Perda;-420,63
05300102;PPR;-118,56
05300102;IR/CSLL;-187,58
05300104;Receitas;8080,61
05300104;Impostos;-573,22
05300104;Custo;-3413,92
05300104;Despesa;-509,13
05300104;Resultado Financeiro;201,10
05300104;Provisão/Perda;-368,90
05300104;PPR;-94,60
05300104;IR/CSLL;-921,34
05300105;Receitas;2750,10
05300105;Impostos;-195,09
05300105;Custo;-762,21
05300105;Despesa;-509,13
05300105;Resultado Financeiro;201,10
05300105;Provisão/Perda;-368,90
05300105;PPR;-84,04
05300105;IR/CSLL;-286,18
05300106;Receitas;9890,01
05300106;Impostos;-701,58
05300106;Custo;-4275,90
05300106;Despesa;-1110,43
05300106;Resultado Financeiro;438,61
05300106;Provisão/Perda;-674,93
05300106;PPR;-180,74
05300106;IR/CSLL;-938,85
05300107;Receitas;5627,62
05300107;Impostos;-399,21
05300107;Custo;-1835,42
05300107;Despesa;-581,28
05300107;Resultado Financeiro;229,60
05300107;Provisão/Perda;-412,25
05300107;PPR;-99,12
05300107;IR/CSLL;-701,68
05300109;Receitas;9440,69
05300109;Impostos;-669,70
05300109;Custo;-3400,12
05300109;Despesa;-479,33
05300109;Resultado Financeiro;189,26
05300109;Provisão/Perda;-350,87
05300109;PPR;-93,24
05300109;IR/CSLL;-1285,99
05300110;Receitas;5602,82
05300110;Impostos;-397,45
05300110;Custo;-2567,11
05300110;Despesa;-1259,86
05300110;Resultado Financeiro;497,63
05300110;Provisão/Perda;-764,72
05300110;PPR;-202,14
05300110;IR/CSLL;-252,16
05300112;Receitas;13568,62
05300112;Impostos;-962,53
05300112;Custo;-10248,67
05300112;Despesa;-512,51
05300112;Resultado Financeiro;202,33
05300112;Provisão/Perda;-370,76
05300112;PPR;-122,04
05300112;IR/CSLL;-431,13
05300113;Receitas;8841,94
05300113;Impostos;-627,23
05300113;Custo;-4037,40
05300113;Despesa;-478,50
05300113;Resultado Financeiro;189,00
05300113;Provisão/Perda;-350,49
05300113;PPR;-87,92
05300113;IR/CSLL;-956,70
05300115;Receitas;8002,12
05300115;Impostos;-567,65
05300115;Custo;-5653,26
05300115;Despesa;-588,42
05300115;Resultado Financeiro;232,38
05300115;Provisão/Perda;-361,16
05300115;PPR;-107,28
05300115;IR/CSLL;-265,35
05300117;Receitas;5959,82
05300117;Impostos;-422,78
05300117;Custo;-1110,61
05300117;Despesa;-1138,21
05300117;Resultado Financeiro;449,58
05300117;Provisão/Perda;-691,62
05300117;PPR;-180,53
05300117;IR/CSLL;-794,79
05300118;Receitas;8043,54
05300118;Impostos;-570,59
05300118;Custo;-4503,09
05300118;Despesa;-582,21
05300118;Resultado Financeiro;229,97
05300118;Provisão/Perda;-379,16
05300118;PPR;-102,07
05300118;IR/CSLL;-592,53
05300120;Receitas;9600,95
05300120;Impostos;-681,07
05300120;Custo;-3920,16
05300120;Despesa;-1129,67
05300120;Resultado Financeiro;446,21
05300120;Provisão/Perda;-741,81
05300120;PPR;-181,49
05300120;IR/CSLL;-941,04
05300121;Receitas;9320,67
05300121;Impostos;-661,19
05300121;Custo;-4314,43
05300121;Despesa;-833,82
05300121;Resultado Financeiro;329,35
05300121;Provisão/Perda;-530,36
05300121;PPR;-136,03
05300121;IR/CSLL;-880,37
05300122;Receitas;7333,01
05300122;Impostos;-520,19
05300122;Custo;-4207,53
05300122;Despesa;-926,06
05300122;Resultado Financeiro;365,79
05300122;Provisão/Perda;-585,80
05300122;PPR;-150,17
05300122;IR/CSLL;-363,06
05300124;Receitas;9320,94
05300124;Impostos;-661,21
05300124;Custo;-4227,70
05300124;Despesa;-1213,88
05300124;Resultado Financeiro;479,47
05300124;Provisão/Perda;-758,76
05300124;PPR;-197,15
05300124;IR/CSLL;-760,42
05300125;Receitas;6578,24
05300125;Impostos;-466,65
05300125;Custo;-3352,39
05300125;Despesa;-1198,91
05300125;Resultado Financeiro;473,45
05300125;Provisão/Perda;-727,93
05300125;PPR;-208,72
05300125;IR/CSLL;-304,28
05300126;Receitas;9078,23
05300126;Impostos;-643,99
05300126;Custo;-4649,83
05300126;Despesa;-1009,29
05300126;Resultado Financeiro;398,55
05300126;Provisão/Perda;-635,64
05300126;PPR;-175,58
05300126;IR/CSLL;-655,23
05300127;Receitas;13208,83
05300127;Impostos;-937,01
05300127;Custo;-12561,32
05300127;Despesa;-1001,81
05300127;Resultado Financeiro;395,63
05300127;Provisão/Perda;-609,53
05300127;PPR;-172,96
05300127;IR/CSLL;0,00
05300128;Receitas;21250,34
05300128;Impostos;-1507,46
05300128;Custo;-9504,94
05300128;Despesa;-608,19
05300128;Resultado Financeiro;240,23
05300128;Provisão/Perda;-428,43
05300128;PPR;-117,37
05300128;IR/CSLL;-2586,08
05300130;Receitas;8520,16
05300130;Impostos;-604,40
05300130;Custo;-3931,29
05300130;Despesa;-859,24
05300130;Resultado Financeiro;339,32
05300130;Provisão/Perda;-523,86
05300130;PPR;-146,57
05300130;IR/CSLL;-774,95
05300131;Receitas;8789,94
05300131;Impostos;-623,54
05300131;Custo;-3830,04
05300131;Despesa;-904,44
05300131;Resultado Financeiro;357,17
05300131;Provisão/Perda;-572,69
05300131;PPR;-152,77
05300131;IR/CSLL;-849,70
05300133;Receitas;8889,72
05300133;Impostos;-630,62
05300133;Custo;-4350,44
05300133;Despesa;-498,11
05300133;Resultado Financeiro;196,75
05300133;Provisão/Perda;-362,28
05300133;PPR;-98,45
05300133;IR/CSLL;-872,71
05300134;Receitas;5894,61
05300134;Impostos;-418,15
05300134;Custo;-3224,20
05300134;Despesa;-827,63
05300134;Resultado Financeiro;326,87
05300134;Provisão/Perda;-504,92
05300134;PPR;-140,12
05300134;IR/CSLL;-306,88
05300135;Receitas;6373,75
05300135;Impostos;-452,14
05300135;Custo;-3363,55
05300135;Despesa;-970,05
05300135;Resultado Financeiro;383,16
05300135;Provisão/Perda;-590,56
05300135;PPR;-160,43
05300135;IR/CSLL;-338,42
05300136;Receitas;7397,92
05300136;Impostos;-524,79
05300136;Custo;-7821,67
05300136;Despesa;-641,37
05300136;Resultado Financeiro;253,30
05300136;Provisão/Perda;-448,31
05300136;PPR;-123,58
05300136;IR/CSLL;0,00
05300137;Receitas;10529,65
05300137;Impostos;-746,95
05300137;Custo;-4732,78
05300137;Despesa;-546,67
05300137;Resultado Financeiro;215,89
05300137;Provisão/Perda;-391,40
05300137;PPR;-99,69
05300137;IR/CSLL;-1172,66
05300138;Receitas;12144,22
05300138;Impostos;-861,49
05300138;Custo;-5745,08
05300138;Despesa;-910,95
05300138;Resultado Financeiro;359,74
05300138;Provisão/Perda;-576,60
05300138;PPR;-156,73
05300138;IR/CSLL;-1179,61
05300139;Receitas;6297,83
05300139;Impostos;-446,76
05300139;Custo;-2969,90
05300139;Despesa;-1005,91
05300139;Resultado Financeiro;397,25
05300139;Provisão/Perda;-633,67
05300139;PPR;-168,37
05300139;IR/CSLL;-407,84
05300140;Receitas;7957,98
05300140;Impostos;-564,52
05300140;Custo;-2728,84
05300140;Despesa;-911,94
05300140;Resultado Financeiro;360,21
05300140;Provisão/Perda;-555,64
05300140;PPR;-145,62
05300140;IR/CSLL;-946,22
05300141;Receitas;6184,23
05300141;Impostos;-438,70
05300141;Custo;-4345,45
05300141;Despesa;-1041,79
05300141;Resultado Financeiro;411,46
05300141;Provisão/Perda;-655,29
05300141;PPR;-175,20
05300141;IR/CSLL;0,00
05300142;Receitas;3800,42
05300142;Impostos;-269,59
05300142;Custo;-2674,35
05300142;Despesa;-589,17
05300142;Resultado Financeiro;232,68
05300142;Provisão/Perda;-361,61
05300142;PPR;-102,79
05300142;IR/CSLL;-9,87
05300143;Receitas;4036,66
05300143;Impostos;-286,35
05300143;Custo;-3399,79
05300143;Despesa;-603,95
05300143;Resultado Financeiro;238,56
05300143;Provisão/Perda;-392,22
05300143;PPR;-99,57
05300143;IR/CSLL;0,00
05300145;Provisão/Perda;-2,88
05300145;IR/CSLL;0,00
05300146;Provisão/Perda;-2,88
05300146;IR/CSLL;0,00
05300147;Provisão/Perda;-2,88
05300147;IR/CSLL;0,00
05300148;Provisão/Perda;-2,88
05300148;IR/CSLL;0,00
05300149;Provisão/Perda;-2,88
05300149;IR/CSLL;0,00
05300150;Provisão/Perda;-2,88
05300150;IR/CSLL;0,00
05400001;Receitas;8111,76
05400001;Impostos;-575,43
05400001;Custo;-4395,57
05400001;Despesa;-895,60
05400001;Resultado Financeiro;353,64
05400001;Provisão/Perda;-600,98
05400001;PPR;-151,82
05400001;IR/CSLL;-511,99
05400005;Receitas;4353,50
05400005;Impostos;-308,83
05400005;Custo;-3996,94
05400005;Despesa;-698,63
05400005;Resultado Financeiro;275,95
05400005;Provisão/Perda;-427,45
05400005;PPR;-115,56
05400005;IR/CSLL;0,00
05400006;Custo;-1826,74
05400006;IR/CSLL;0,00
05400007;Receitas;-8411,69
05400007;Custo;-2604,01
05400007;Despesa;-745,88
05400007;Resultado Financeiro;294,61
05400007;Provisão/Perda;-477,51
05400007;PPR;-118,79
05400007;IR/CSLL;0,00
05400008;Receitas;-9920,33
05400008;Custo;-2537,86
05400008;Despesa;-713,35
05400008;Resultado Financeiro;281,73
05400008;Provisão/Perda;-457,91
05400008;PPR;-119,33
05400008;IR/CSLL;0,00
05400009;Receitas;267,11
05400009;Impostos;-18,95
05400009;Custo;-4116,05
05400009;Despesa;-706,80
05400009;Resultado Financeiro;279,18
05400009;Provisão/Perda;-454,03
05400009;PPR;-114,42
05400009;IR/CSLL;0,00
05400010;Receitas;-1565,79
05400010;Custo;-2813,08
05400010;Despesa;-698,42
05400010;Resultado Financeiro;275,87
05400010;Provisão/Perda;-449,00
05400010;PPR;-113,09
05400010;IR/CSLL;0,00
05400014;Receitas;1719,44
05400014;Impostos;-121,97
05400014;Custo;-4134,06
05400014;Despesa;-771,36
05400014;Resultado Financeiro;304,61
05400014;Provisão/Perda;-492,71
05400014;PPR;-132,15
05400014;IR/CSLL;0,00
05400016;Receitas;-2223,41
05400016;Custo;-1647,62
05400016;Despesa;-766,34
05400016;Resultado Financeiro;302,70
05400016;Provisão/Perda;-489,81
05400016;PPR;-121,55
05400016;IR/CSLL;0,00
05400017;Receitas;-8211,47
05400017;Custo;-4085,43
05400017;Despesa;-794,03
05400017;Resultado Financeiro;313,60
05400017;Provisão/Perda;-506,39
05400017;PPR;-136,61
05400017;IR/CSLL;0,00
05400020;Receitas;1908,65
05400020;Impostos;-135,40
05400020;Custo;-3475,43
05400020;Despesa;-925,75
05400020;Resultado Financeiro;365,63
05400020;Provisão/Perda;-563,88
05400020;PPR;-151,56
05400020;IR/CSLL;0,00
05400022;Receitas;2251,82
05400022;Impostos;-159,74
05400022;Custo;-3261,32
05400022;Despesa;-813,49
05400022;Resultado Financeiro;321,28
05400022;Provisão/Perda;-518,09
05400022;PPR;-131,80
05400022;IR/CSLL;0,00
05400024;Receitas;7019,34
05400024;Impostos;-497,94
05400024;Custo;-3011,82
05400024;Despesa;-1024,81
05400024;Resultado Financeiro;404,79
05400024;Provisão/Perda;-678,80
05400024;PPR;-166,45
05400024;IR/CSLL;-566,99
05400025;Receitas;7044,54
05400025;Impostos;-499,73
05400025;Custo;-4222,45
05400025;Despesa;-974,05
05400025;Resultado Financeiro;384,59
05400025;Provisão/Perda;-592,74
05400025;PPR;-171,30
05400025;IR/CSLL;-268,72
05400026;Receitas;4288,95
05400026;Impostos;-304,25
05400026;Custo;-2970,40
05400026;Despesa;-976,18
05400026;Resultado Financeiro;385,47
05400026;Provisão/Perda;-594,07
05400026;PPR;-166,91
05400026;IR/CSLL;0,00
05400028;Receitas;5150,62
05400028;Impostos;-365,37
05400028;Custo;-3257,39
05400028;Despesa;-1113,43
05400028;Resultado Financeiro;439,68
05400028;Provisão/Perda;-731,89
05400028;PPR;-189,66
05400028;IR/CSLL;0,00
05400029;Receitas;12166,22
05400029;Impostos;-863,05
05400029;Custo;-6479,91
05400029;Despesa;-1066,77
05400029;Resultado Financeiro;421,33
05400029;Provisão/Perda;-648,63
05400029;PPR;-179,52
05400029;IR/CSLL;-929,04
05400030;Receitas;10666,48
05400030;Impostos;-756,66
05400030;Custo;-5640,93
05400030;Despesa;-1080,85
05400030;Resultado Financeiro;426,81
05400030;Provisão/Perda;-656,98
05400030;PPR;-184,49
05400030;IR/CSLL;-769,20
05400031;Receitas;5501,22
05400031;Impostos;-390,25
05400031;Custo;-3569,29
05400031;Despesa;-1072,69
05400031;Resultado Financeiro;423,59
05400031;Provisão/Perda;-652,08
05400031;PPR;-184,17
05400031;IR/CSLL;-15,63
05400032;Receitas;11362,03
05400032;Impostos;-806,00
05400032;Custo;-4657,71
05400032;Despesa;-962,46
05400032;Resultado Financeiro;380,13
05400032;Provisão/Perda;-641,27
05400032;PPR;-157,73
05400032;IR/CSLL;-1252,79
05400033;Receitas;6608,72
05400033;Impostos;-468,81
05400033;Custo;-3474,62
05400033;Despesa;-1071,99
05400033;Resultado Financeiro;423,35
05400033;Provisão/Perda;-651,71
05400033;PPR;-179,96
05400033;IR/CSLL;-328,66
05400034;Receitas;5542,27
05400034;Impostos;-393,16
05400034;Custo;-3322,95
05400034;Despesa;-912,56
05400034;Resultado Financeiro;360,45
05400034;Provisão/Perda;-577,68
05400034;PPR;-150,34
05400034;IR/CSLL;-151,45
05400035;Receitas;7067,51
05400035;Impostos;-501,36
05400035;Custo;-4262,20
05400035;Despesa;-1061,27
05400035;Resultado Financeiro;419,01
05400035;Provisão/Perda;-645,10
05400035;PPR;-187,90
05400035;IR/CSLL;-229,84
05400036;Receitas;6653,28
05400036;Impostos;-471,97
